method,support_size,target_pdp,snr_db,seed_count,mean_ber,std_ber,min_ber,max_ber
joint_particular_adaptation,128,6,14.0,3,0.17711480458577475,0.00041163713188710526,0.176727294921875,0.17768478393554688
joint_particular_adaptation,128,6,16.0,3,0.1664743423461914,0.0012123905213283132,0.16527366638183594,0.1681346893310547
joint_particular_adaptation,128,6,18.0,3,0.1593166987101237,0.0007106319311705275,0.15831661224365234,0.15990257263183594
joint_particular_adaptation,128,6,20.0,3,0.15755081176757812,0.00019154060564255705,0.15727996826171875,0.15769004821777344
joint_particular_adaptation,128,7,0.0,3,0.39209651947021484,0.0011035147893917949,0.39112281799316406,0.39363956451416016
joint_particular_adaptation,128,7,2.0,3,0.3580719629923503,0.00031735852395148523,0.35776519775390625,0.3585090637207031
joint_particular_adaptation,128,7,4.0,3,0.3207864761352539,0.0013087319124261527,0.31896114349365234,0.3219642639160156
joint_particular_adaptation,128,7,6.0,3,0.2852824529012044,0.0002585921316728073,0.28491878509521484,0.28549766540527344
joint_particular_adaptation,128,7,8.0,3,0.25027942657470703,0.0016465933911969366,0.24878406524658203,0.25257301330566406
joint_particular_adaptation,128,7,10.0,3,0.2227970759073893,0.0015459085836147515,0.22068405151367188,0.22433948516845703
joint_particular_adaptation,128,7,12.0,3,0.201628049214681,0.0008235544489417003,0.20049285888671875,0.2024211883544922
joint_particular_adaptation,128,7,14.0,3,0.18636417388916016,0.0010763720560697763,0.18488502502441406,0.18741512298583984
joint_particular_adaptation,128,7,16.0,3,0.17607784271240234,0.0008492864688471409,0.17500591278076172,0.17708301544189453
joint_particular_adaptation,128,7,18.0,3,0.16948318481445312,0.00020986469552560722,0.1692800521850586,0.16977214813232422
joint_particular_adaptation,128,7,20.0,3,0.16447226206461588,0.000941978366016461,0.16315937042236328,0.16532421112060547
joint_particular_adaptation,256,6,0.0,3,0.39009761810302734,0.0002664503007132774,0.38976001739501953,0.390411376953125
joint_particular_adaptation,256,6,2.0,3,0.3552265167236328,0.0009767527817080301,0.35399913787841797,0.35638904571533203
joint_particular_adaptation,256,6,4.0,3,0.3180611928304036,0.0011002810059404181,0.3168754577636719,0.31952667236328125
joint_particular_adaptation,256,6,6.0,3,0.28052012125651044,0.0002539823287708821,0.28017425537109375,0.2807769775390625
joint_particular_adaptation,256,6,8.0,3,0.24458821614583334,0.0006492037460456611,0.24393081665039062,0.24547195434570312
joint_particular_adaptation,256,6,10.0,3,0.21358744303385416,0.000399203051609314,0.21328258514404297,0.21415138244628906
joint_particular_adaptation,256,6,12.0,3,0.19133949279785156,0.00031013922788015926,0.19097423553466797,0.19173240661621094
joint_particular_adaptation,256,6,14.0,3,0.17307186126708984,7.592749007861383e-05,0.17300891876220703,0.17317867279052734
joint_particular_adaptation,256,6,16.0,3,0.16164239247639975,0.0007527015470774318,0.1609477996826172,0.1626882553100586
joint_particular_adaptation,256,6,18.0,3,0.15376790364583334,0.0002575901613856366,0.1535358428955078,0.1541271209716797
joint_particular_adaptation,256,6,20.0,3,0.15140088399251303,0.0003859772867790866,0.15087890625,0.15180015563964844
joint_particular_adaptation,256,7,0.0,3,0.39267508188883465,0.0006297025807218056,0.3920860290527344,0.39354801177978516
joint_particular_adaptation,256,7,2.0,3,0.35869471232096356,0.00018368459441799859,0.3585090637207031,0.3589448928833008
joint_particular_adaptation,256,7,4.0,3,0.3213907877604167,0.001047937312731378,0.3199329376220703,0.32235050201416016
joint_particular_adaptation,256,7,6.0,3,0.2855326334635417,0.00034144766647438353,0.2851142883300781,0.2859506607055664
joint_particular_adaptation,256,7,8.0,3,0.25008678436279297,0.0015350485495140569,0.2485523223876953,0.2521839141845703
joint_particular_adaptation,256,7,10.0,3,0.22140121459960938,0.0015934919011060065,0.2192058563232422,0.22293949127197266
joint_particular_adaptation,256,7,12.0,3,0.19938437143961588,0.000952237105893864,0.1982574462890625,0.20058631896972656
joint_particular_adaptation,256,7,14.0,3,0.18294556935628256,0.00042490112227419667,0.18234825134277344,0.18330097198486328
joint_particular_adaptation,256,7,16.0,3,0.17180633544921875,0.0007853371438138358,0.1707611083984375,0.1726541519165039
joint_particular_adaptation,256,7,18.0,3,0.16484769185384116,0.0012419560016090447,0.16360759735107422,0.16654491424560547
joint_particular_adaptation,256,7,20.0,3,0.15929126739501953,0.0003122435156102595,0.15906620025634766,0.15973281860351562
joint_particular_adaptation,512,6,0.0,3,0.39126014709472656,0.0004266290238924472,0.3906755447387695,0.3916816711425781
joint_particular_adaptation,512,6,2.0,3,0.356570561726888,0.0010656613401315343,0.3552179336547851,0.3578224182128906
joint_particular_adaptation,512,6,4.0,3,0.3194939295450846,0.0011584402823486056,0.3184118270874023,0.3211002349853515
joint_particular_adaptation,512,6,6.0,3,0.2819633483886718,0.00026519120394480615,0.2815942764282226,0.282205581665039
joint_particular_adaptation,512,6,8.0,3,0.2461455663045247,0.0007663295185784762,0.2453956604003906,0.2471981048583984
joint_particular_adaptation,512,6,10.0,3,0.21439870198567704,0.000517881937361733,0.2139844894409179,0.2151288986206054
joint_particular_adaptation,512,6,12.0,3,0.19169584910074866,0.00029353380074037094,0.1913471221923828,0.1920652389526367
joint_particular_adaptation,512,6,14.0,3,0.17267481486002603,0.00042867586854564415,0.1721525192260742,0.1732025146484375
joint_particular_adaptation,512,6,16.0,3,0.16072018941243485,0.0007490621884362295,0.1598644256591797,0.1616888046264648
joint_particular_adaptation,512,6,18.0,3,0.15239906311035148,0.00038193277230128936,0.1519575119018554,0.1528892517089843
joint_particular_adaptation,512,6,20.0,3,0.14962450663248694,9.805186095874416e-05,0.1495237350463867,0.1497573852539062
joint_particular_adaptation,512,7,0.0,3,0.3934205373128255,0.0005297546135589315,0.3929433822631836,0.3941593170166015
joint_particular_adaptation,512,7,2.0,3,0.35962263743082684,0.0004072761296949249,0.359170913696289,0.3601579666137695
joint_particular_adaptation,512,7,4.0,3,0.3224884668986003,0.0006734725012085277,0.3215503692626953,0.3231000900268554
joint_particular_adaptation,512,7,6.0,3,0.2866233189900716,0.00018885373619567382,0.2864437103271484,0.2868843078613281
joint_particular_adaptation,512,7,8.0,3,0.25131988525390625,0.0012850755810662666,0.2501487731933594,0.2531089782714844
joint_particular_adaptation,512,7,10.0,3,0.2218656539916992,0.0013912974148625567,0.2199163436889648,0.2230720520019531
joint_particular_adaptation,512,7,12.0,3,0.19921906789143876,0.0007924451448310077,0.1981992721557617,0.2001314163208007
joint_particular_adaptation,512,7,14.0,3,0.18209934234619138,0.0002752051382609838,0.1817102432250976,0.1823015213012695
joint_particular_adaptation,512,7,16.0,3,0.17054907480875645,0.0009293989926356452,0.1693840026855468,0.1716585159301757
joint_particular_adaptation,512,7,18.0,3,0.16314379374186194,0.0012108347614819101,0.1619815826416015,0.1648139953613281
joint_particular_adaptation,512,7,20.0,3,0.1573381423950195,0.0002335483302969888,0.157135009765625,0.1576652526855468
joint_particular_adaptation,1024,6,0.0,3,0.39067236582438153,0.0006173607247748084,0.3898286819458008,0.3912887573242187
joint_particular_adaptation,1024,6,2.0,3,0.3559881846110026,0.0015106984507783296,0.3539943695068359,0.3576498031616211
joint_particular_adaptation,1024,6,4.0,3,0.31922467549641925,0.0009494744115108698,0.3183536529541015,0.3205451965332031
joint_particular_adaptation,1024,6,6.0,3,0.28067461649576825,0.0006535878904989392,0.2799110412597656,0.2815074920654297
joint_particular_adaptation,1024,6,8.0,3,0.24495824178059888,8.111777309788695e-05,0.2448530197143554,0.2450504302978515
joint_particular_adaptation,1024,6,10.0,3,0.21368662516276038,0.0005502303197442815,0.2129878997802734,0.2143325805664062
joint_particular_adaptation,1024,6,12.0,3,0.1905345916748046,7.353812274418352e-05,0.190434455871582,0.1906089782714843
joint_particular_adaptation,1024,6,14.0,3,0.17154884338378903,0.00048501441795493767,0.1711368560791015,0.1722297668457031
joint_particular_adaptation,1024,6,16.0,3,0.1596120198567708,0.0007255275802093659,0.1590223312377929,0.1606340408325195
joint_particular_adaptation,1024,6,18.0,3,0.15103371938069657,0.0005986473979365113,0.1502037048339843,0.1515932083129882
joint_particular_adaptation,1024,6,20.0,3,0.1485656102498372,0.00038661768069645446,0.1481580734252929,0.1490850448608398
joint_particular_adaptation,1024,7,0.0,3,0.3926331202189128,0.0007604846934888913,0.3919687271118164,0.3936977386474609
joint_particular_adaptation,1024,7,2.0,3,0.3589649200439453,0.0002940421919710328,0.3585996627807617,0.3593196868896484
joint_particular_adaptation,1024,7,4.0,3,0.32213624318440753,0.0012905094945926095,0.3206701278686523,0.3238105773925781
joint_particular_adaptation,1024,7,6.0,3,0.2856222788492838,0.0005667523841365612,0.2850246429443359,0.2863836288452148
joint_particular_adaptation,1024,7,8.0,3,0.24980894724527994,0.001711132044967773,0.2477121353149414,0.2519035339355469
joint_particular_adaptation,1024,7,10.0,3,0.221136728922526,0.001569629789377182,0.2189245223999023,0.2224016189575195
joint_particular_adaptation,1024,7,12.0,3,0.19847520192464185,0.0005744636939432005,0.1980094909667968,0.199284553527832
joint_particular_adaptation,1024,7,14.0,3,0.18108685811360672,0.0004965926233115432,0.1804227828979492,0.1816167831420898
joint_particular_adaptation,1024,7,16.0,3,0.16958363850911454,0.000799003926832403,0.1687221527099609,0.1706476211547851
joint_particular_adaptation,1024,7,18.0,3,0.162295659383138,0.0012718031184859677,0.1609449386596679,0.1639995574951172
joint_particular_adaptation,1024,7,20.0,3,0.15651639302571613,0.0001602103468992116,0.1563863754272461,0.1567420959472656
joint_particular_adaptation,2048,6,0.0,3,0.3898375829060872,8.457585219478217e-05,0.3897409439086914,0.3899469375610351
joint_particular_adaptation,2048,6,2.0,3,0.35442161560058594,0.0015576727860567145,0.3522710800170898,0.3559103012084961
joint_particular_adaptation,2048,6,4.0,3,0.3177512486775716,0.001016366990345736,0.3169775009155273,0.3191871643066406
joint_particular_adaptation,2048,6,6.0,3,0.27887948354085285,0.0010421411334301351,0.2779684066772461,0.2803382873535156
joint_particular_adaptation,2048,6,8.0,3,0.24278259277343747,0.00021676886446674826,0.2425031661987304,0.2430315017700195
joint_particular_adaptation,2048,6,10.0,3,0.21168740590413407,0.0006949541648950587,0.2111454010009765,0.2126684188842773
joint_particular_adaptation,2048,6,12.0,3,0.18867778778076172,0.0001526256355649692,0.1885395050048828,0.1888904571533203
joint_particular_adaptation,2048,6,14.0,3,0.1697206497192382,0.0006036409385035875,0.1689023971557617,0.1703405380249023
joint_particular_adaptation,2048,6,16.0,3,0.15744781494140622,0.0005645386795744192,0.1567554473876953,0.1581382751464843
joint_particular_adaptation,2048,6,18.0,3,0.14930248260498044,0.0003729252742404408,0.1490354537963867,0.1498298645019531
joint_particular_adaptation,2048,6,20.0,3,0.14666239420572913,0.0004713591519705633,0.1460742950439453,0.1472282409667968
joint_particular_adaptation,2048,7,0.0,3,0.3919239044189453,0.00016649926378165547,0.3917417526245117,0.3921442031860351
joint_particular_adaptation,2048,7,2.0,3,0.3584760030110677,0.00017848804588438584,0.3583183288574219,0.3587255477905273
joint_particular_adaptation,2048,7,4.0,3,0.3211507797241211,0.00146840328625702,0.3191671371459961,0.3226747512817383
joint_particular_adaptation,2048,7,6.0,3,0.2844155629475911,0.0007246319832924519,0.2834548950195312,0.2852048873901367
joint_particular_adaptation,2048,7,8.0,3,0.2490234375,0.0015118829268663684,0.2471141815185547,0.2508115768432617
joint_particular_adaptation,2048,7,10.0,3,0.21962642669677732,0.0014397614553540686,0.2175970077514648,0.2207841873168945
joint_particular_adaptation,2048,7,12.0,3,0.19690354665120435,0.0006076496307867573,0.1962642669677734,0.1977205276489257
joint_particular_adaptation,2048,7,14.0,3,0.1801818211873372,0.00047911818950884563,0.1795310974121093,0.1806707382202148
joint_particular_adaptation,2048,7,16.0,3,0.16808350880940748,0.0008408113778093207,0.167205810546875,0.1692171096801757
joint_particular_adaptation,2048,7,18.0,3,0.16086228688557938,0.001310842683989794,0.1594886779785156,0.1626272201538086
joint_particular_adaptation,2048,7,20.0,3,0.15528329213460282,8.090821122416918e-05,0.1551761627197265,0.1553716659545898
joint_particular_adaptation,4096,6,0.0,3,0.38894907633463544,0.0005732708286384352,0.3881464004516601,0.3894491195678711
joint_particular_adaptation,4096,6,2.0,3,0.3530276616414388,0.0010439304135061542,0.3518648147583008,0.3543968200683594
joint_particular_adaptation,4096,6,4.0,3,0.31598917643229163,0.0005960580612746882,0.3153600692749023,0.3167896270751953
joint_particular_adaptation,4096,6,6.0,3,0.2767346700032552,0.00051645512322897,0.2762289047241211,0.2774438858032226
joint_particular_adaptation,4096,6,8.0,3,0.2406806945800781,0.00053373906307999,0.2402639389038086,0.241434097290039
joint_particular_adaptation,4096,6,10.0,3,0.20882320404052734,0.0008915119036187541,0.2078876495361328,0.2100229263305664
joint_particular_adaptation,4096,6,12.0,3,0.18552684783935544,0.000384855346205471,0.1849908828735351,0.1858768463134765
joint_particular_adaptation,4096,6,14.0,3,0.16652202606201166,8.03467074197057e-05,0.1664390563964843,0.166630744934082
joint_particular_adaptation,4096,6,16.0,3,0.15440495808919272,0.0008595141409343123,0.1533832550048828,0.1554861068725586
joint_particular_adaptation,4096,6,18.0,3,0.14598178863525388,0.0004306583157269114,0.1454496383666992,0.1465044021606445
joint_particular_adaptation,4096,6,20.0,3,0.14353656768798823,0.000483506294822645,0.1428747177124023,0.1440162658691406
joint_particular_adaptation,4096,7,0.0,3,0.3916972478230794,0.00042774274698163074,0.3911323547363281,0.3921670913696289
joint_particular_adaptation,4096,7,2.0,3,0.35688114166259766,8.585540980604901e-05,0.3567981719970703,0.356999397277832
joint_particular_adaptation,4096,7,4.0,3,0.31970755259195965,0.0006093704431038578,0.3188610076904297,0.3202705383300781
joint_particular_adaptation,4096,7,6.0,3,0.2830661137898763,0.00019151105830638246,0.282811164855957,0.2832727432250976
joint_particular_adaptation,4096,7,8.0,3,0.24729665120442704,0.001590012834703611,0.245279312133789,0.2491655349731445
joint_particular_adaptation,4096,7,10.0,3,0.21787103017171217,0.001270311690863224,0.2161359786987304,0.2191419601440429
joint_particular_adaptation,4096,7,12.0,3,0.19449520111083984,0.0007289054519713223,0.1939277648925781,0.1955242156982422
joint_particular_adaptation,4096,7,14.0,3,0.17732461293538407,0.000727806739009986,0.1762971878051757,0.177891731262207
joint_particular_adaptation,4096,7,16.0,3,0.16550763448079428,0.0005264589359089838,0.1650371551513672,0.1662425994873047
joint_particular_adaptation,4096,7,18.0,3,0.15831247965494788,0.0013371172205666499,0.157017707824707,0.1601533889770507
joint_particular_adaptation,4096,7,20.0,3,0.15252749125162757,0.00020681373006862337,0.1522350311279297,0.1526765823364257
joint_particular_adaptation,8192,6,0.0,3,0.3871552149454753,0.0002734206422461133,0.386815071105957,0.3874845504760742
joint_particular_adaptation,8192,6,2.0,3,0.35151227315266925,0.0016291158704114172,0.3496465682983398,0.3536157608032226
joint_particular_adaptation,8192,6,4.0,3,0.31316725413004554,0.001048727373739972,0.311899185180664,0.3144674301147461
joint_particular_adaptation,8192,6,6.0,3,0.27390829722086585,0.00028467493394518454,0.2735424041748047,0.2742366790771484
joint_particular_adaptation,8192,6,8.0,3,0.23725922902425126,0.0005063045678775067,0.2366485595703125,0.2378883361816406
joint_particular_adaptation,8192,6,10.0,3,0.20544401804606116,0.0006420413969692963,0.2048473358154297,0.2063350677490234
joint_particular_adaptation,8192,6,12.0,3,0.18177064259846998,0.0001450804426108581,0.1815710067749023,0.1819114685058593
joint_particular_adaptation,8192,6,14.0,3,0.16253471374511716,0.00045233594860267666,0.1619539260864257,0.1630573272705078
joint_particular_adaptation,8192,6,16.0,3,0.1503089269002278,0.0007059321783161323,0.1494512557983398,0.1511802673339843
joint_particular_adaptation,8192,6,18.0,3,0.14182504018147782,0.00040006558637068753,0.1414976119995117,0.1423883438110351
joint_particular_adaptation,8192,6,20.0,3,0.13914299011230466,0.00043655581175572425,0.1385660171508789,0.1396217346191406
joint_particular_adaptation,8192,7,0.0,3,0.39000797271728516,0.0004145365306975944,0.3895177841186523,0.3905315399169922
joint_particular_adaptation,8192,7,2.0,3,0.3548558553059895,6.241691343320151e-05,0.3547916412353515,0.3549404144287109
joint_particular_adaptation,8192,7,4.0,3,0.3168973922729492,0.0014115986431895732,0.3151254653930664,0.3185796737670898
joint_particular_adaptation,8192,7,6.0,3,0.2800426483154297,0.0007833287558916577,0.2789564132690429,0.2807741165161133
joint_particular_adaptation,8192,7,8.0,3,0.24412949879964188,0.0016945491708163043,0.241943359375,0.246072769165039
joint_particular_adaptation,8192,7,10.0,3,0.21454906463623044,0.001115537270403103,0.2129726409912109,0.2153902053833007
joint_particular_adaptation,8192,7,12.0,3,0.19128545125325522,0.0008553972493882926,0.1900920867919922,0.1920537948608398
joint_particular_adaptation,8192,7,14.0,3,0.17399946848551429,0.0006808038339921778,0.1730375289916992,0.1745157241821289
joint_particular_adaptation,8192,7,16.0,3,0.16195170084635413,0.00023824855251897674,0.161722183227539,0.1622800827026367
joint_particular_adaptation,8192,7,18.0,3,0.15442911783854163,0.0010269569401922664,0.1535310745239257,0.1558666229248047
joint_particular_adaptation,8192,7,20.0,3,0.14893976847330725,9.308087149902924e-05,0.1488628387451172,0.1490707397460937
