seed,target_pdp,snr_db,method,ber,shared_source,adaptation_blocks,adaptation_epochs,adaptation_optimizer,training_optimizer,learning_rate,support_size,rho,sigma,iadmm_iterations
2026,7,12.0,joint_particular_adaptation,0.196725845336914,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2026,7,14.0,joint_particular_adaptation,0.1803436279296875,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2026,7,16.0,joint_particular_adaptation,0.167205810546875,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2026,7,18.0,joint_particular_adaptation,0.1594886779785156,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2026,7,20.0,joint_particular_adaptation,0.1551761627197265,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2026,7,0.0,algorithm1_particular_adaptation,0.3635025024414062,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,2.0,algorithm1_particular_adaptation,0.3187265396118164,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,4.0,algorithm1_particular_adaptation,0.2698373794555664,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,6.0,algorithm1_particular_adaptation,0.2239637374877929,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,8.0,algorithm1_particular_adaptation,0.1793966293334961,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,10.0,algorithm1_particular_adaptation,0.1442117691040039,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,12.0,algorithm1_particular_adaptation,0.1172380447387695,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,14.0,algorithm1_particular_adaptation,0.0972719192504882,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,16.0,algorithm1_particular_adaptation,0.083597183227539,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,18.0,algorithm1_particular_adaptation,0.0747308731079101,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,20.0,algorithm1_particular_adaptation,0.0700139999389648,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2026,7,0.0,joint_particular_adaptation,0.3911323547363281,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,2.0,joint_particular_adaptation,0.356999397277832,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,4.0,joint_particular_adaptation,0.3188610076904297,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,6.0,joint_particular_adaptation,0.282811164855957,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,8.0,joint_particular_adaptation,0.245279312133789,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,10.0,joint_particular_adaptation,0.2161359786987304,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,12.0,joint_particular_adaptation,0.1939277648925781,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,14.0,joint_particular_adaptation,0.177891731262207,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,16.0,joint_particular_adaptation,0.1650371551513672,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,18.0,joint_particular_adaptation,0.157017707824707,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,20.0,joint_particular_adaptation,0.1526708602905273,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2026,7,0.0,algorithm1_particular_adaptation,0.3611078262329101,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,2.0,algorithm1_particular_adaptation,0.3174152374267578,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,4.0,algorithm1_particular_adaptation,0.267643928527832,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,6.0,algorithm1_particular_adaptation,0.2205324172973632,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,8.0,algorithm1_particular_adaptation,0.1767587661743164,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,10.0,algorithm1_particular_adaptation,0.1407270431518554,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,12.0,algorithm1_particular_adaptation,0.1147527694702148,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,14.0,algorithm1_particular_adaptation,0.0946111679077148,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,16.0,algorithm1_particular_adaptation,0.080606460571289,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,18.0,algorithm1_particular_adaptation,0.0723466873168945,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,20.0,algorithm1_particular_adaptation,0.0675954818725586,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2026,7,0.0,joint_particular_adaptation,0.3895177841186523,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,2.0,joint_particular_adaptation,0.3549404144287109,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,4.0,joint_particular_adaptation,0.3151254653930664,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,6.0,joint_particular_adaptation,0.2803974151611328,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,8.0,joint_particular_adaptation,0.241943359375,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,10.0,joint_particular_adaptation,0.2129726409912109,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,12.0,joint_particular_adaptation,0.1917104721069336,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,14.0,joint_particular_adaptation,0.1745157241821289,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,16.0,joint_particular_adaptation,0.1618528366088867,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,18.0,joint_particular_adaptation,0.1535310745239257,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,20.0,joint_particular_adaptation,0.1490707397460937,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2026,7,0.0,algorithm1_particular_adaptation,0.3601465225219726,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,2.0,algorithm1_particular_adaptation,0.3143348693847656,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,4.0,algorithm1_particular_adaptation,0.2656002044677734,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,6.0,algorithm1_particular_adaptation,0.2181339263916015,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,8.0,algorithm1_particular_adaptation,0.1739416122436523,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,10.0,algorithm1_particular_adaptation,0.1382665634155273,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,12.0,algorithm1_particular_adaptation,0.1111688613891601,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,14.0,algorithm1_particular_adaptation,0.0911378860473632,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,16.0,algorithm1_particular_adaptation,0.0780420303344726,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,18.0,algorithm1_particular_adaptation,0.0694608688354492,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2026,7,20.0,algorithm1_particular_adaptation,0.0645036697387695,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,0.0,joint_particular_adaptation,0.3916816711425781,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,2.0,joint_particular_adaptation,0.3566713333129883,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,4.0,joint_particular_adaptation,0.3189697265625,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,6.0,joint_particular_adaptation,0.2820901870727539,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,8.0,joint_particular_adaptation,0.2453956604003906,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,10.0,joint_particular_adaptation,0.2140827178955078,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,12.0,joint_particular_adaptation,0.1920652389526367,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,14.0,joint_particular_adaptation,0.1721525192260742,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,16.0,joint_particular_adaptation,0.1598644256591797,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,18.0,joint_particular_adaptation,0.1519575119018554,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,20.0,joint_particular_adaptation,0.1497573852539062,ordinary_joint_training_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,nan,nan,nan
2027,6,0.0,algorithm1_particular_adaptation,0.3658428192138672,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,2.0,algorithm1_particular_adaptation,0.3228979110717773,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,4.0,algorithm1_particular_adaptation,0.2746686935424804,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,6.0,algorithm1_particular_adaptation,0.2264795303344726,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,8.0,algorithm1_particular_adaptation,0.1826982498168945,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,10.0,algorithm1_particular_adaptation,0.1462688446044922,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,12.0,algorithm1_particular_adaptation,0.1189231872558593,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,14.0,algorithm1_particular_adaptation,0.0975551605224609,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,16.0,algorithm1_particular_adaptation,0.0844306945800781,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,18.0,algorithm1_particular_adaptation,0.074869155883789,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,20.0,algorithm1_particular_adaptation,0.0715160369873046,Algorithm1_iADMM_PDP0_to_PDP5,512,20,SGD,nan,0.01,512,1200.0,20.0,5000.0
2027,6,0.0,joint_particular_adaptation,0.390899658203125,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,2.0,joint_particular_adaptation,0.3563203811645508,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,4.0,joint_particular_adaptation,0.3187751770019531,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,6.0,joint_particular_adaptation,0.2806053161621094,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,8.0,joint_particular_adaptation,0.2448530197143554,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,10.0,joint_particular_adaptation,0.2129878997802734,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,12.0,joint_particular_adaptation,0.1905603408813476,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,14.0,joint_particular_adaptation,0.1711368560791015,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,16.0,joint_particular_adaptation,0.1591796875,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,18.0,joint_particular_adaptation,0.1513042449951172,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,20.0,joint_particular_adaptation,0.1490850448608398,ordinary_joint_training_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,nan,nan,nan
2027,6,0.0,algorithm1_particular_adaptation,0.3642349243164062,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,2.0,algorithm1_particular_adaptation,0.3206157684326172,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,4.0,algorithm1_particular_adaptation,0.2738676071166992,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,6.0,algorithm1_particular_adaptation,0.2251739501953125,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,8.0,algorithm1_particular_adaptation,0.1806535720825195,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,10.0,algorithm1_particular_adaptation,0.1446199417114257,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,12.0,algorithm1_particular_adaptation,0.1175518035888671,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,14.0,algorithm1_particular_adaptation,0.0963850021362304,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,16.0,algorithm1_particular_adaptation,0.082646369934082,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,18.0,algorithm1_particular_adaptation,0.0739383697509765,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,20.0,algorithm1_particular_adaptation,0.0700864791870117,Algorithm1_iADMM_PDP0_to_PDP5,1024,20,SGD,nan,0.01,1024,1200.0,20.0,5000.0
2027,6,0.0,joint_particular_adaptation,0.3899469375610351,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,2.0,joint_particular_adaptation,0.3550834655761719,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,4.0,joint_particular_adaptation,0.3170890808105469,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,6.0,joint_particular_adaptation,0.2783317565917969,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,8.0,joint_particular_adaptation,0.2428131103515625,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,10.0,joint_particular_adaptation,0.2111454010009765,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,12.0,joint_particular_adaptation,0.188603401184082,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,14.0,joint_particular_adaptation,0.1689023971557617,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,16.0,joint_particular_adaptation,0.1567554473876953,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,18.0,joint_particular_adaptation,0.1490421295166015,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,20.0,joint_particular_adaptation,0.1466846466064453,ordinary_joint_training_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,nan,nan,nan
2027,6,0.0,algorithm1_particular_adaptation,0.3627405166625976,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,2.0,algorithm1_particular_adaptation,0.3196077346801758,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,4.0,algorithm1_particular_adaptation,0.2712936401367187,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,6.0,algorithm1_particular_adaptation,0.2222537994384765,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,8.0,algorithm1_particular_adaptation,0.1780757904052734,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,10.0,algorithm1_particular_adaptation,0.1421747207641601,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,12.0,algorithm1_particular_adaptation,0.1147794723510742,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,14.0,algorithm1_particular_adaptation,0.0934810638427734,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,16.0,algorithm1_particular_adaptation,0.0803966522216796,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,18.0,algorithm1_particular_adaptation,0.0717782974243164,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,20.0,algorithm1_particular_adaptation,0.0677862167358398,Algorithm1_iADMM_PDP0_to_PDP5,2048,20,SGD,nan,0.01,2048,1200.0,20.0,5000.0
2027,6,0.0,joint_particular_adaptation,0.389251708984375,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,2.0,joint_particular_adaptation,0.3528213500976562,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,4.0,joint_particular_adaptation,0.3158178329467773,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,6.0,joint_particular_adaptation,0.2762289047241211,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,8.0,joint_particular_adaptation,0.2403440475463867,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,10.0,joint_particular_adaptation,0.2078876495361328,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,12.0,joint_particular_adaptation,0.1857128143310547,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,14.0,joint_particular_adaptation,0.1664962768554687,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,16.0,joint_particular_adaptation,0.1533832550048828,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,18.0,joint_particular_adaptation,0.1459913253784179,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,20.0,joint_particular_adaptation,0.1440162658691406,ordinary_joint_training_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,nan,nan,nan
2027,6,0.0,algorithm1_particular_adaptation,0.3610267639160156,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,2.0,algorithm1_particular_adaptation,0.3161163330078125,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,4.0,algorithm1_particular_adaptation,0.2684488296508789,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,6.0,algorithm1_particular_adaptation,0.2195854187011718,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,8.0,algorithm1_particular_adaptation,0.1762914657592773,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,10.0,algorithm1_particular_adaptation,0.1389322280883789,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,12.0,algorithm1_particular_adaptation,0.1117153167724609,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,14.0,algorithm1_particular_adaptation,0.0905942916870117,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,16.0,algorithm1_particular_adaptation,0.0774478912353515,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,18.0,algorithm1_particular_adaptation,0.0691070556640625,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,20.0,algorithm1_particular_adaptation,0.0653114318847656,Algorithm1_iADMM_PDP0_to_PDP5,4096,20,SGD,nan,0.01,4096,1200.0,20.0,5000.0
2027,6,0.0,joint_particular_adaptation,0.3871660232543945,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,2.0,joint_particular_adaptation,0.3512744903564453,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,4.0,joint_particular_adaptation,0.3131351470947265,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,6.0,joint_particular_adaptation,0.2742366790771484,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,8.0,joint_particular_adaptation,0.2366485595703125,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,10.0,joint_particular_adaptation,0.2048473358154297,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,12.0,joint_particular_adaptation,0.1815710067749023,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,14.0,joint_particular_adaptation,0.1619539260864257,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,16.0,joint_particular_adaptation,0.1494512557983398,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,18.0,joint_particular_adaptation,0.1414976119995117,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,20.0,joint_particular_adaptation,0.1396217346191406,ordinary_joint_training_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,nan,nan,nan
2027,6,0.0,algorithm1_particular_adaptation,0.3593683242797851,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,2.0,algorithm1_particular_adaptation,0.3147411346435547,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,4.0,algorithm1_particular_adaptation,0.2665128707885742,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,6.0,algorithm1_particular_adaptation,0.2177467346191406,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,8.0,algorithm1_particular_adaptation,0.1727800369262695,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,10.0,algorithm1_particular_adaptation,0.1359424591064453,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
2027,6,12.0,algorithm1_particular_adaptation,0.1084089279174804,Algorithm1_iADMM_PDP0_to_PDP5,8192,20,SGD,nan,0.01,8192,1200.0,20.0,5000.0
